A1,A2,A2a,A2a1,A3_0,A3_1,A3_2,A3_3,A3_4,A4_0,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A4_7,A4_8,A4_9,A5,A5a,A6,A61,B1,B1a,B2,B2a,B3,B3a,B4_0,B4_1,B4_2,B4_3,B4_4,B4_5,B4_6,B4_7,B4_8,B4_9,B4_10,B4_11,B5,B5a,B6,B6a,B7,B7a,B8,B8a,B9,B9a,B10,B10a,B11,B111_0,B111_1,B111_2,B111_3,B111_4,B111_5,B111_6,B111_7,B111_8,B111_9,B12,B121,B122,B123,B124,B13,B131,B132_0,B132_1,B132_2,B132_3,B132_4,B132_5,B132_6,B132_7,B132_8,B132_9,B132_10,B132_11,B132_12,B132_13,B132_14,B132_15,C1,C1a,C1b,C1c,C1d,C2,C2a_0,C2a_1,C2a_2,C2a_3,C2a_4,C2a_5,C2a_6,C2b_0,C2b_1,C2b_2,C2b_3,C2b_4,C2b1,C3,C3a,C4,C5_0,C5_1,C5_2,C5_3,C5_4,C5_5,C5_6,C6,C71,C72,C73,C74,C75,C71a,C72a,C73a,C74a,C75a,C8,C9,C9a,E1,E2,E2Y,E2M,E3,E41,E42,E42a,E5,E6,E7a,E7b,CODE,YY,CC,CITY,ENERGY_CODE,WI
1,1,1,1,0,1,,,,0,,,,,1,,,,,2,,2,4,3,.,6,.,2,.,1,,,,,,,,,,,,4,.,,.,,.,4,.,3,.,4,.,2,9,,,,,,,,,,1,,,,,2,,0,1,,,,,,,,,,,,,,1,1,42,,,,1,9,,,,,,,9,,,,,,7,.,6,0,1,,,,,,1,,1,1,1,2,,,,,3300,1,9,.,1,8,.,.,2,12,1,,4,18,18,,1830059,2011,3456,18,1,95
1,1,1,1,0,1,,1,,0,1,1,,,1,,,,,2,,1,,1,.,5,.,6,15,0,1,1,1,,,,,,,,,5,.,6,.,6,.,2,.,2,.,8,.,1,0,1,1,,1,1,1,1,,,1,2,,,,1,,9,,,,,,,,,,,,,,,,2,70,3,,,1,9,,,,,,,9,,,,,,8,.,6,0,1,,,,,,1,,1,1,2,1,,,,3600,,6,5,.,1,7,.,.,2,7,,,4,18,18,,1830060,2017,1999,18,1,95
1,1,1,1,0,1,,,,0,1,,1,,,,1,,,2,,1,,3,.,5,.,5,.,0,,,,,,,1,,1,1,1,5,.,3,.,3,.,2,.,2,.,8,.,1,0,,1,,,1,1,1,,,2,,2,3,2,1,,9,,,,,,,,,,,,,,,,2,68.3,3,,,1,9,,,,,,,9,,,,,,5,.,3,0,1,,,,,,1,,1,1,1,1,,,,,,,,.,,,.,.,,,,,,,,,1830061,2012,1797,18,1,95
1,1,1,1,0,1,,,,0,,,1,,,,,,,2,,2,5,2,.,8,.,2,.,0,,,,,,,,1,1,1,1,3,.,6,.,3,.,4,.,3,.,5,.,2,9,,,,,,,,,,2,,2,2,3,1,,9,,,,,,,,,,,,,,,,1,18,,,,1,9,,,,,,,9,,,,,,5,.,2,0,1,,,,,,1,,1,1,1,1,,,,,,,7,.,1,8,.,.,3,3,1,,1,18,18,,1830070,2008,1794,18,1,95
1,1,1,1,0,1,,,,0,1,,,,,,,,,2,,1,,2,.,3,.,4,.,0,,,,1,1,,,1,1,,,3,.,4,.,3,.,4,.,3,.,6,.,2,9,,,,,,,,,,2,,2,1,,2,1,0,1,,,,,,,,,,,,,,,2,73.5,3,,,1,9,,,,,,,9,,,,,,4,.,3,0,1,,,,,,1,,1,1,1,1,,,,,,5,7,.,1,8,.,.,4,3,1,,1,18,18,,1830071,2014,1798,18,1,95
1,1,1,1,0,1,,,,0,,,,,1,,,,,2,,1,,8,.,5,.,4,.,0,,,1,1,1,1,1,1,1,,,4,.,2,.,2,.,4,.,3,.,6,.,1,0,,,,,1,1,1,,,1,1,,,,2,1,0,1,,,,,,,,,,,,,,,2,78.9,3,,,1,9,,,,,,,9,,,,,,7,.,6,0,1,1,1,,,,5,,1,1,1,2,,,,,5000,2,9,.,1,5,.,.,2,6,1,,4,18,1,2,1830075,2013,1987,18,1,95
1,2,,.,0,1,,,,0,1,,,,,,,,,2,,2,3,5,.,4,.,4,.,1,,,,,,,,,,,,4,.,3,.,1,.,5,.,6,.,7,.,1,0,,1,,,,,,,,2,,2,3,2,2,1,0,,,,,,,,,,,,,,1,,2,40,3,,,1,9,,,,,,,9,,,,,,5,.,2,0,,,1,,,,1,1,1,,1,1,,,,,,4,9,.,1,9,.,.,2,,2,10,1,18,2,18,1830076,2012,1987,18,1,95
1,1,1,2,0,1,,,,0,1,,,,1,,,,,2,,2,3,9,46,5,.,1,.,0,,1,,,1,,,,1,1,1,6,.,2,.,2,.,5,.,4,.,6,.,1,0,1,1,,,,1,,,,1,,1,,,2,4,0,1,,,,,,,,,,,,,,,2,68,3,,,2,0,1,1,,1,,,0,,,,1,,9,.,2,0,1,,1,,,,1,2,1,1,2,2,1000,,,3000,2300,3,7,.,1,6,.,.,3,11,2,4,3,18,1,2,1830085,2010,1987,18,5,95
1,1,1,1,0,1,,,,0,1,,,,,,,,,2,,1,,9,.,7,.,1,.,0,,1,1,1,1,,,,,1,1,6,.,7,.,5,.,4,.,3,.,4,.,1,0,1,1,,,,,1,,,2,,2,2,2,2,1,0,1,1,,,,,,,1,,,,,,,1,40,,,,1,9,,,,,,,9,,,,,,7,.,6,0,1,,,,,,2,,1,1,1,1,,,,,,2,3,.,,,.,.,,,,,,,,,1830090,2001,1497,18,1,95
1,1,1,1,0,1,,,,0,1,,,,,1,,,,2,,1,,9,41,3,.,3,.,0,,,1,1,1,,,1,1,,,4,.,4,.,,.,6,.,5,.,2,.,2,9,,,,,,,,,,2,,2,,2,2,1,0,,,,,,,,,1,,,,,,,2,,3,,,1,9,,,,,,,9,,,,,,6,.,4,0,1,,,,,,1,,1,1,1,1,,,,,,2,9,.,1,9,.,.,2,7,1,,1,2,2,,1830094,2010,1987,18,1,95
1,1,1,1,0,1,1,,,0,1,1,1,,1,1,,,,2,,1,,9,45,3,.,2,.,0,,,,,,,1,1,1,,,3,.,1,.,1,.,3,.,4,.,8,8,2,9,,,,,,,,,,1,1,,,,1,,9,,,,,,,,,,,,,,,,2,70,3,,,2,0,,1,1,1,1,,0,1,,,,500,4,.,5,0,1,1,1,,,,5,,1,1,1,2,,,,,3000,6,7,.,1,9,.,.,4,8,2,8,3,18,2,1,1830097,2009,1998,18,1,95
1,1,1,1,0,1,,,,0,1,,,,1,,,,,2,,1,,3,.,7,.,4,.,0,,,,1,1,,1,,,1,1,5,.,7,.,8,.,7,.,,.,4,.,2,9,,,,,,,,,,1,1,,,,2,1,0,1,,,,,,,,,,,,,,,2,82,3,,,2,0,,1,,,,,1,,,,,,10,.,4,0,1,1,1,,,,3,,1,1,1,2,,,,,2800,2,14,.,1,7,.,.,3,10,1,,3,18,2,1,1830100,2015,1987,18,1,95
1,1,1,1,0,1,,,,0,,,1,,,,,,,2,,1,,1,.,3,.,3,.,0,,,,1,1,1,1,1,1,,,6,.,3,.,3,.,4,.,2,.,8,.,1,0,1,,,,,1,,,,2,,1,5,2,2,1,0,,,,,,,,,,,,,,,1,1,,,,,1,9,,,,,,,9,,,,,,5,.,1,0,1,,,,,,2,,1,1,1,1,,,,,,2,5,.,1,6,.,.,3,2,1,,1,18,18,,1830103,2016,1798,18,1,95
1,1,1,1,0,1,,,,0,1,,,,1,,,,,2,,2,4,5,.,5,.,4,.,0,,,1,,,,,,1,,,4,.,4,.,2,.,7,.,4,.,2,.,1,0,,,,,,,1,,,1,1,,,,2,1,0,,,,1,,,,,,,,,,,,1,30,,,,2,0,,1,,1,1,,1,,,,,,6,.,3,0,1,,1,,,,4,2,1,1,1,2,,,,,1667,1,13,.,1,7,.,.,2,12,1,,1,18,1,2,1830108,2006,1998,18,1,95
1,1,1,1,0,1,,,,0,1,,,,,,,,,2,,1,,5,.,5,.,3,.,0,,,1,1,1,1,,,,,,4,.,2,.,2,.,5,.,3,.,6,.,1,0,,1,,,,1,1,,,2,,2,1,2,2,1,0,1,1,,,,,,,,,,,,,,1,81,,,,1,9,,,,,,,9,,,,,,3,.,1,0,1,,,,,,2,,1,1,1,1,,,,,,3,8,.,1,8,.,.,3,6,1,,1,18,2,1,1830115,2011,1987,18,1,95
2,1,1,1,0,1,,,,0,1,1,,,,,1,1,,2,,2,4,2,.,2,.,5,.,0,,,,,,,,,1,1,1,3,.,6,.,4,.,4,.,4,.,4,.,1,0,,1,,,,,1,,,2,,1,2,,1,,9,,,,,,,,,,,,,,,,2,40,2,,,1,9,,,,,,,9,,,,,,3,.,2,0,1,,,,,,2,2,1,1,1,1,500,,,,,2,4,.,1,3,.,.,3,2,1,,2,18,18,2,1830118,2005,1598,18,1,95
1,1,1,1,0,1,1,,,0,1,1,1,,1,1,,,,2,,1,,4,.,4,.,3,.,0,,,,1,1,1,1,1,1,,,4,.,6,.,3,.,4,.,3,.,4,.,2,9,,,,,,,,,,1,1,,,,2,1,0,1,,1,,,,,,,,,,,,,2,76,3,,,2,0,,,1,1,1,,0,,,1,,,4,.,6,0,1,,1,,,,4,2,1,1,1,2,,,,,3000,2,13,.,1,7,.,.,3,8,1,,3,18,2,1,1830119,2011,1798,18,1,95
1,1,1,1,0,1,,,,0,,1,,,,,,,,2,,2,2,5,.,3,.,3,.,0,,,,1,,,,1,,,,4,.,4,.,2,.,4,.,5,.,6,.,1,0,1,1,,1,,,,,,2,,2,1,2,2,1,0,1,,1,,,,,,,,,,,,,2,50,3,,,1,9,,,,,,,9,,,,,,5,.,5,0,1,1,,,,,3,2,1,1,1,1,500,,,,,5,6,.,1,9,.,.,2,2,1,,1,18,1,2,1830122,2011,1987,18,1,95
2,1,1,1,0,1,1,1,,0,1,,1,,,1,,,,2,,1,,5,.,2,.,6,.,0,,,,1,1,1,1,1,,,,2,.,4,.,2,.,2,.,1,.,3,.,2,9,,,,,,,,,,2,,2,1,2,1,,9,,,,,,,,,,,,,,,,2,80,3,,,1,9,,,,,,,9,,,,,,4,.,3,0,1,1,1,,,,5,,1,1,1,1,,,,,,6,4,.,1,6,.,.,4,4,1,,1,18,1,2,1830123,2013,1987,18,1,95
1,1,1,1,0,1,,,,0,,,,,1,,,,,2,,,,5,.,2,.,6,.,1,,,,,,,,,,,,,.,,.,,.,,.,,.,3,.,1,0,,,,,,,,1,1,1,,,,,2,,0,,,1,,1,,,,,,1,,,,,2,62,2,,,,9,,,,,,,9,,,,,,,.,,0,1,,,,,,,,1,1,1,1,,,,,,,,.,1,10,40,12,2,13,1,,1,18,18,2,1830124,2009,1497,18,1,95
2,1,1,1,0,1,,,,0,,,,,,1,,,,2,,1,,1,.,1,.,6,.,0,,,,1,,,,1,,,,2,.,2,.,1,.,1,.,1,.,8,.,1,0,1,1,,,,,,,,2,,2,3,2,2,1,0,,,,,,,,,1,,,,,,,2,70,1,,,1,9,,,,,,,9,,,,,,2,.,1,0,1,1,1,,,,2,,1,1,1,1,,,,,,5,4,.,1,7,.,.,3,6,2,4,1,2,2,,1830125,2012,1987,18,1,95
2,1,1,1,0,1,,,,0,1,1,,,,,,,,2,,1,,5,.,3,.,3,.,0,1,,,,,,,,,,,3,.,2,.,1,.,3,.,2,.,2,.,2,9,,,,,,,,,,2,,2,3,,2,1,0,1,,,,,,,,,,,1,,,,1,66,,,,1,9,,,,,,,9,,,,,,1,.,2,0,1,1,,,,,6,,1,1,1,1,,,,,,2,4,.,1,6,.,.,3,8,1,,2,18,18,2,1830126,2004,1794,18,1,95
1,1,1,1,0,1,,,,0,1,,,,1,,,,,2,,2,4,5,.,5,.,3,.,0,,,1,1,1,1,1,1,,,,4,.,2,.,2,.,3,.,2,.,4,.,1,0,,1,,,,1,1,,,1,1,,,,2,2,0,1,,,,,,,,,,,,,,,2,38,3,,,1,9,,,,,,,9,,,,,,5,.,3,0,1,1,1,,,,2,,1,1,1,2,,,,,3000,2,7,.,1,9,.,.,2,6,1,,1,18,2,18,1830127,2009,1987,18,1,95
1,1,1,1,0,1,,,,0,1,,,,1,,,,,2,,1,,1,.,6,.,2,.,0,1,,,,,1,1,1,1,1,1,4,.,7,.,6,.,4,.,4,.,5,.,2,9,,,,,,,,,,1,1,,,,2,1,0,1,,,,,,,,,,,,,,,2,79.8,3,,,1,9,,,,,,,9,,,,,,7,.,5,0,1,1,1,,,,3,,1,1,1,2,,,,,3630,3,5,.,1,8,.,.,3,11,1,,1,18,18,2,1830129,2017,1998,18,1,95
1,1,1,1,0,1,,,,0,,,,,1,,,,,2,,1,,2,.,5,.,2,.,0,,,,1,1,1,1,1,,,,4,.,6,.,5,.,3,.,,.,3,.,2,9,,,,,,,,,,1,1,,,,2,,0,1,1,1,,,,,,,,,,,,,1,70,,,,2,1,,,,,,,1,,,,,,3,.,1,0,1,,,,,,2,,1,1,1,1,,,,,,,6,.,1,9,.,.,3,11,1,,4,18,2,,1830131,2016,1798,18,1,95
1,1,1,1,0,1,,,,0,1,,,,1,,,,,2,,1,,9,42,5,.,2,.,0,,,1,1,1,1,1,1,,,,5,.,4,.,4,.,3,.,3,.,3,.,2,9,,,,,,,,,,1,1,,,,2,1,0,1,,,,,,,,1,,,,,,,2,60,3,,,1,9,,,,,,,9,,,,,,5,.,6,0,1,1,1,,,,7,2,1,1,2,2,,,,3500,3500,3,7,.,1,8,.,.,3,6,1,,4,18,1,2,1830133,2010,1794,18,1,95
1,2,,.,0,1,,,,0,,,,,1,,,,,2,,1,,3,.,5,.,2,.,0,,,,,,1,1,1,1,1,1,5,.,7,.,5,.,5,.,6,.,6,.,2,9,,,,,,,,,,1,1,,,,2,1,0,1,,,,,,,,,,,,,,,2,82,2,,,2,0,,1,,,,,0,1,,,,500,5,.,6,0,1,,1,,,,1,1,1,,2,1,,,,5000,,2,13,.,1,7,.,.,4,12,1,,1,19,19,8,1910001,2016,1987,19,1,40
1,2,,.,0,1,,,,0,,1,1,,1,1,,,,2,,2,2,2,.,7,.,3,.,0,,,,1,,,,,,,,6,.,8,.,5,.,6,.,5,.,7,.,2,9,,,,,,,,,,1,1,,,,2,1,0,1,1,,,,,,,,,,,,,,1,48,,,,1,9,,,,,,,9,,,,,,5,.,3,0,1,,,,,,1,1,1,,1,2,,,,,1200,2,13,.,1,7,.,.,3,11,1,,1,8,8,19,1910003,2015,1798,19,1,40
1,2,,.,0,1,,,,0,,,,,1,1,,,,2,,1,,1,.,4,.,3,.,0,,1,1,1,1,1,1,1,,,,6,.,8,.,5,.,4,.,2,.,7,.,1,0,1,1,,,,1,,,,1,1,,,,1,,9,,,,,,,,,,,,,,,,2,66,3,,,1,9,,,,,,,9,,,,,,5,.,2,0,1,1,,,,,5,1,1,,1,2,,,,,4000,1,9,.,1,5,.,.,5,,1,,3,19,19,8,1910004,2016,1587,19,1,40
1,2,,.,0,1,,,,0,,,,,1,,,,,2,,1,,1,.,5,.,5,.,0,,,,,,,1,,,,1,4,.,4,.,3,.,5,.,4,.,8,10,1,0,,,,1,,,,,,1,1,,,,2,1,0,1,1,,,,,,,,,,,,,1,2,105,3,,,2,0,,1,,1,,,0,1,,,,700,4,.,1,0,1,,,,,1,2,1,1,,1,2,,,,,3000,1,10,.,1,8,.,.,2,13,1,,1,19,19,8,1910005,2017,2494,19,1,40
1,2,,.,0,1,,,,0,1,,1,,1,1,,,,2,,1,,1,.,7,.,4,.,0,,,1,1,1,1,1,1,1,1,,6,.,7,.,6,.,6,.,5,.,5,.,2,9,,,,,,,,,,1,1,,,,2,4,0,,1,,,,,,,,,,,,,,2,,3,,,2,0,,,1,,1,,0,,,1,,,8,.,1,0,1,,,,,,2,1,1,,1,2,,,,,,2,14,.,1,7,.,.,3,,1,,1,19,19,8,1910006,2017,1798,19,1,40
1,2,,.,0,1,,,,0,1,1,,,1,,,,,2,,1,,4,.,4,.,3,.,0,,,,1,,,,,,,,5,.,3,.,2,.,5,.,6,.,7,.,1,0,1,,,,,1,1,,,1,1,,,,,,9,,,,,,,,,,,,,,,,2,82,3,,,1,9,,,,,,,9,,,,,,2,.,3,0,1,1,,,,,6,1,1,,2,2,,,,3000,1000,3,5,.,1,6,.,.,2,6,1,,4,19,19,8,1910007,2014,1987,19,1,40
1,1,1,1,0,1,,,,0,1,1,,,1,,,1,,2,,1,,3,.,5,.,3,.,0,,,,1,1,1,1,1,,,,5,.,3,.,1,.,4,.,4,.,7,.,,9,,,,,,,,,,1,1,,,,1,,9,,,,,,,,,,,,,,,,2,,3,,,2,0,,1,,,,,1,,,,,,5,.,2,0,1,1,1,,,,3,1,1,1,1,1,,,,,,1,11,.,1,,.,.,3,2,1,,1,19,19,8,1910008,2016,1987,19,1,40
1,2,,.,0,1,,,,0,,1,,,1,1,,,,2,,2,2,3,.,5,.,3,.,0,,,1,1,1,1,,1,1,1,,5,.,8,.,5,.,4,.,6,.,3,.,,9,,,,,,,,,,1,,,,,2,1,0,1,,,,,,,,,,,,1,,,2,70,3,,,2,0,,1,,,,,1,,,,,,5,.,1,0,1,,1,,,,2,1,1,,1,2,,,,,3000,2,10,.,1,5,.,.,3,8,1,,1,19,19,8,1910009,2016,1798,19,1,40
2,2,,.,0,1,,,,0,,1,,,1,,,,,2,,1,,5,.,3,.,4,.,0,,,,1,,,,,1,,,4,.,5,.,4,.,4,.,3,.,8,.,2,9,,,,,,,,,,1,1,,,,2,1,0,1,1,,,,,,,1,,,,,,,2,65,4,,,1,9,,,,,,,9,,,,,,5,.,4,0,1,1,1,1,,,5,1,1,,1,2,,,,,3500,5,7,.,1,7,.,.,3,,1,,1,19,19,8,1910010,2015,1798,19,1,40
1,2,,.,0,1,,,,0,,,,,1,,,,,2,,1,,3,.,1,.,2,.,0,,,,,1,,,,,,,5,.,5,.,5,.,4,.,2,.,6,.,1,0,1,,,,,,,,,1,1,,,,2,,0,1,1,,,,,,,,,,,,,,2,59,3,,,,9,,,,,,,9,,,,,,4,.,1,0,1,,1,,,,2,1,1,,1,1,,,,,,,,.,,6,.,.,2,8,1,,4,19,19,,1910012,2015,1598,19,1,40
1,2,,.,0,1,1,1,,0,1,1,1,,1,,,,,2,,1,,3,.,5,.,4,.,0,,,,1,1,1,1,1,1,,,5,.,5,.,4,.,6,.,7,.,4,.,2,9,,,,,,,,,,1,,,,,2,1,0,1,1,,1,,,,,,,,,,,,2,80,3,,,1,9,,,,,,,9,,,,,,6,.,4,0,1,,1,,,,3,1,1,,1,2,,,,,5000,5,14,.,1,7,.,.,3,,2,10,1,8,8,,1910013,2016,1987,19,1,40
1,2,,.,0,1,,,,0,1,,1,,,1,,,,2,,2,4,9,42,6,.,2,.,0,,,1,1,1,1,1,1,1,,,5,.,5,.,4,.,4,.,3,.,8,.,1,0,1,,,,,,1,1,,2,,2,1,2,2,1,0,1,,,,,,,,,,,,,,,2,100,3,,,1,9,,,,,,,9,,,,,,6,.,5,0,1,1,1,,,,4,1,1,,1,1,,,,,,4,9,.,1,9,.,.,,13,2,4,1,19,8,19,1910014,2012,2494,19,6,40
1,1,1,1,0,1,1,,,0,1,,1,,1,,,,,2,,1,,5,.,3,.,2,.,0,,,1,1,1,,1,1,1,,,6,.,5,.,2,.,5,.,3,.,3,.,1,0,,1,,,,1,1,,,1,1,,,,2,2,0,1,1,,,,,,,,,,,,,,2,53,3,,,2,0,,,1,,,,0,1,,,,300,5,.,3,0,1,,1,,,,2,,1,1,1,2,,,,,3200,2,10,.,1,8,.,.,2,13,1,,1,19,19,8,1910016,2013,1598,19,1,40
1,2,,.,0,1,,,,0,1,,1,,1,,,,,2,,1,,6,.,2,.,3,.,0,,,,1,1,1,1,1,,,,4,.,5,.,,.,,.,,.,8,10,2,9,,,,,,,,,,1,1,,,,2,1,0,,1,,,,,,,,,,,,,,2,65,3,,,2,0,,1,,,,,0,,1,,,,4,.,2,0,1,,,,,,1,1,1,,1,2,,,,,3200,2,5,.,,9,.,.,1,13,1,,5,19,19,8,1910019,2010,1794,19,1,40
1,2,,.,0,1,,,,0,,1,,,,,,,,2,,2,5,9,50,2,.,1,.,0,,,,,,1,,,1,1,,4,.,3,.,3,.,2,.,2,.,5,.,2,9,,,,,,,,,,2,,,,,2,1,1,,,,,,,,,,,,,,,,1,14,,,,1,9,,,,,,,9,,,,,,3,.,4,0,,,1,,,,2,1,1,,1,1,,,,,,2,5,.,1,9,.,.,1,10,1,,1,19,19,,1910020,2000,1587,19,1,40
1,1,1,2,0,1,,,,0,,1,,,,,,,,2,,2,5,3,.,4,.,4,.,0,,,,,,,,,1,,,4,.,4,.,1,.,4,.,6,.,6,.,2,9,,,,,,,,,,2,,2,1,2,2,,0,,1,,,,,,,,,,,,,,2,65,3,,,1,9,,,,,,,9,,,,,,7,.,1,0,1,,,,,,1,,1,1,1,1,,,,,,2,5,.,1,9,.,.,2,13,1,,1,19,8,,1910021,2012,1798,19,1,40
2,2,,.,1,,,,,1,,,,,,,,,,,,,,,.,,.,,.,1,,,,,,,,,,,,,.,,.,,.,,.,,.,,.,,9,,,,,,,,,,2,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,9,,,,,,,.,,1,,,,,,,,1,1,1,1,1,,,,,,5,10,.,,10,39,8,1,13,1,,3,19,19,,1910026,2006,1998,19,1,40
1,2,,.,0,1,,,,0,,1,,,1,,,,,2,,1,,1,.,1,.,6,.,0,,,,,,,,,,1,,1,.,4,.,1,.,2,.,3,.,7,.,1,0,,,,1,,,,,,1,1,,,,2,1,1,,,,,,,,,,,,,,,,2,76.9,3,,,2,0,,1,,,,,1,,,,,,2,.,1,0,1,1,1,,,,5,1,1,,1,1,,,,,,4,1,.,1,8,.,.,3,11,1,,1,19,8,19,1910027,2015,1987,19,1,40
1,2,,.,0,1,,,,0,,1,,,1,,,,,2,,1,,9,75,2,.,5,.,0,,,1,1,,,,1,1,,,4,.,5,.,2,.,4,.,3,.,2,.,1,0,,,,,,,,1,,1,,,,,2,1,0,1,,,,,,,,,,,,,,,2,80,2,,,2,0,,1,,1,,,0,1,,,,300,3,.,4,0,1,,1,,,,2,1,1,,1,2,,,,,3200,2,5,.,1,10,38,10,2,13,1,,1,19,19,8,1910029,2002,1998,19,1,40
1,2,,.,0,1,,,,0,,,1,1,,,,,,2,,1,,7,.,2,.,4,.,0,,,,1,1,,1,,,,,4,.,5,.,4,.,3,.,3,.,2,.,1,0,,1,,,,,,1,,2,,,,,1,,9,,,,,,,,,,,,,,,,2,65,3,,,1,9,,,,,,,9,,,,,,5,.,3,0,1,1,1,,,,6,1,1,1,1,1,,,,,,4,8,.,1,9,.,.,2,11,1,,1,8,8,19,1910031,2012,1798,19,1,40
1,2,,.,0,1,,,,0,,,,,1,,,,,2,,1,,3,.,4,.,5,.,0,,,1,1,,,1,1,,,,4,.,3,.,1,.,4,.,4,.,4,.,2,9,,,,,,,,,,1,1,,,,2,4,0,1,1,,,,,,,,,,,,,,1,93.5,,,,1,9,,,,,,,9,,,,,,5,.,5,0,1,1,1,,,,5,1,1,,1,2,,,,,4500,2,6,.,1,9,.,.,3,12,1,,1,19,19,8,1910032,2015,1998,19,1,40
1,2,,.,0,1,,,,0,,,1,,,,,,,2,,2,5,,.,,.,,.,0,,,,1,1,,,,,,,2,.,3,.,,.,2,.,2,.,2,.,1,0,,,,,,,,1,,2,,1,3,2,,,9,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,0,1,,,,10000,,.,,1,,,,,,,,1,1,,1,1,,,,,,1,2,.,1,10,38,9,1,11,1,,4,19,19,8,1910034,2008,1794,19,1,40
1,2,,.,0,1,,,,0,,,,,1,,,,,2,,1,,2,.,1,.,5,.,0,,,,1,1,1,1,,,,,4,.,6,.,2,.,3,.,2,.,7,.,1,0,,1,,,,1,1,,,1,,,,,1,,9,,,,,,,,,,,,,,,,1,86,,,,1,9,,,,,,,9,,,,,,3,.,4,0,1,1,,,,,2,1,1,,1,1,,,,,,1,5,.,1,9,.,.,1,11,2,11,4,19,19,8,1910035,2015,1987,19,1,40
1,1,1,.,0,1,,,,0,,1,,,1,,,,,2,,1,,5,.,2,.,3,.,0,,,,1,,,,,,,,4,.,2,.,1,.,6,.,4,.,8,.,1,0,,,,,,,1,,,1,,,,,2,,0,1,,,,,,,,,,,,,,,1,,,,,2,1,,,,,,,0,,1,,,,5,.,4,0,1,,,,,,2,1,1,1,1,1,,,,,,3,8,.,1,7,.,.,2,12,1,,1,19,19,8,1910038,2013,1987,19,1,40
1,2,,.,0,1,,,,0,,1,,,1,,,,,2,,2,2,3,.,1,.,3,.,0,,,,1,,,,,1,,,4,.,4,.,1,.,2,.,1,.,2,.,2,9,,,,,,,,,,1,,1,,,2,1,0,1,,,,,,,,,,,,,,,2,36,1,,,1,9,,,,,,,9,,,,,,4,.,3,0,1,1,,,,,2,1,1,,2,1,,,,2000,,4,4,.,2,8,.,.,3,5,1,,1,19,19,8,1910039,2006,1497,19,1,40
1,2,,.,0,1,1,1,,0,,1,,,,,,,,1,1,1,,6,.,2,.,3,.,0,,,,1,,,,1,,,,4,.,2,.,3,.,4,.,2,.,8,10,1,0,,,,1,,,1,,,2,,1,,,2,1,1,,,,,,,,,,,,,,,,2,68,3,,,1,9,,,,,,,9,,,,,,5,.,3,0,1,1,,,,,4,1,1,,1,1,,,,,,1,7,.,1,9,.,.,3,,1,,4,19,19,8,1910040,2010,1797,19,1,40
1,2,,.,0,1,,,,0,,,,,1,,,,,2,,2,1,4,.,3,.,3,.,0,,,1,1,1,,1,1,1,,,5,.,7,.,1,.,4,.,4,.,3,.,2,9,,,,,,,,,,1,1,,,,2,1,0,,,,,,,,,,,,,,,1,2,70,3,,,2,0,,1,,,,,0,,,,1,,5,.,3,0,1,,1,,,,3,1,1,,2,1,,,,3000,,2,7,.,1,10,.,.,2,12,1,,1,19,19,8,1910041,2013,1598,19,1,40
1,2,,.,0,1,,,,0,,,1,,1,,,,,2,,1,,9,.,6,.,1,.,0,,,1,,,,,,,,,6,.,7,.,6,.,4,.,4,.,3,.,2,9,,,,,,,,,,1,3,,,,1,,9,,,,,,,,,,,,,,,,1,85,,,,1,9,,,,,,,9,,,,,,8,.,2,0,1,,,,,,1,1,1,,2,1,,,,4000,,3,10,.,1,9,.,.,3,12,1,,4,19,8,19,1910042,2010,1987,19,5,40
1,2,,.,0,1,,,,0,1,1,,,,,,,,2,,2,3,7,.,3,.,2,.,0,,,1,1,1,1,1,1,,,,5,.,4,.,2,.,4,.,4,.,8,.,2,9,,,,,,,,,,2,,2,,,2,,0,,1,,,,,,,,,,,,,,1,43,,,,1,9,,,,,,,9,,,,,,4,.,2,0,,1,1,,,,4,1,1,,1,1,,,,,,1,6,.,1,7,.,.,4,12,1,,1,19,19,8,1910044,2009,1794,19,1,40
1,2,,.,0,1,,,,0,,1,,,,,,,,2,,1,,7,.,1,.,5,.,0,,,,1,,,,1,,,,2,.,2,.,1,.,2,.,2,.,5,.,2,9,,,,,,,,,,2,,,,,1,,9,,,,,,,,,,,,,,,,2,,2,,,1,9,,,,,,,9,,,,,,3,.,4,0,1,,,,,,2,1,1,,1,1,,,,,,2,3,.,1,9,.,.,3,13,1,,1,19,19,,1910045,2003,1998,19,1,40
1,2,,.,0,1,,,,0,1,1,1,,1,1,,1,,2,,1,,5,.,6,.,2,.,0,,1,1,1,1,1,1,1,1,1,,3,.,5,.,4,.,4,.,3,.,8,.,2,9,,,,,,,,,,1,1,,,,2,4,0,1,1,1,,1,,,,,,,,,,,2,78.9,3,,,2,0,,,,,1,,0,,,1,,,4,.,2,0,1,1,1,,,,6,1,1,,1,2,,,,,3500,2,13,.,1,7,.,.,3,,1,,1,19,19,8,1910050,2014,1987,19,1,40
